Generation,Car ID,Speed,Angle,Distance,Alive
6,2,20,10,20,True
6,3,20,0,20,True
6,4,20,0,20,True
6,5,20,-10,20,True
6,6,20,10,20,True
6,7,20,10,20,True
6,8,20,-10,20,True
6,9,20,-10,20,True
6,10,20,0,20,True
6,11,20,10,20,True
6,12,20,-10,20,True
6,13,20,0,20,True
6,14,20,-10,20,True
6,15,20,-10,20,True
6,16,20,10,20,True
6,17,20,0,20,True
6,18,20,-10,20,True
6,19,20,0,20,True
6,20,20,-10,20,True
6,21,20,10,20,True
6,22,20,-10,20,True
6,23,20,0,20,True
6,24,20,10,20,True
6,25,20,10,20,True
6,26,20,-10,20,True
6,27,20,-10,20,True
6,28,20,0,20,True
6,29,20,-10,20,True
6,30,20,10,20,True
6,31,20,0,20,True
6,32,20,0,20,True
6,33,20,10,20,True
6,34,20,-10,20,True
6,35,20,-10,20,True
6,36,20,0,20,True
6,37,20,-10,20,True
6,38,20,-10,20,True
6,39,20,0,20,True
6,0,18,0,38,True
6,1,18,10,38,True
6,2,22,10,42,True
6,3,20,10,40,True
6,4,18,0,38,True
6,5,20,0,40,True
6,6,20,20,40,True
6,7,18,10,38,True
6,8,20,-20,40,False
6,9,20,0,40,True
6,10,20,10,40,True
6,11,18,10,38,True
6,12,20,0,40,True
6,13,20,10,40,True
6,14,20,0,40,True
6,15,20,0,40,True
6,16,18,10,38,True
6,17,20,10,40,True
6,18,20,0,40,True
6,19,18,0,38,True
6,20,20,-20,40,False
6,21,20,0,40,True
6,22,20,-20,40,False
6,23,18,0,38,True
6,24,22,10,42,True
6,25,22,10,42,True
6,26,20,0,40,True
6,27,20,0,40,True
6,28,20,10,40,True
6,29,20,0,40,True
6,30,18,10,38,True
6,31,20,10,40,True
6,32,20,10,40,True
6,33,18,10,38,True
6,34,20,0,40,True
6,35,20,0,40,True
6,36,22,0,42,True
6,37,20,0,40,True
6,38,20,0,40,True
6,39,20,10,40,True
6,0,16,0,54,True
6,1,18,20,56,True
6,2,22,20,64,True
6,3,20,20,60,True
6,4,16,0,54,True
6,5,20,10,60,True
6,6,20,30,60,True
6,7,18,20,56,True
6,9,20,10,60,True
6,10,20,20,60,True
6,11,18,20,56,True
6,12,20,10,60,True
6,13,20,20,60,True
6,14,20,10,60,True
6,15,20,10,60,True
6,16,18,20,56,True
6,17,20,20,60,True
6,18,20,10,60,True
6,19,20,0,58,True
6,21,20,10,60,True
6,23,16,0,54,True
6,24,22,20,64,True
6,25,22,20,64,True
6,26,20,10,60,True
6,27,20,10,60,True
6,28,20,20,60,True
6,29,20,10,60,True
6,30,18,0,56,True
6,31,20,20,60,True
6,32,20,20,60,True
6,33,18,20,56,True
6,34,20,10,60,True
6,35,20,10,60,True
6,36,24,0,66,True
6,37,20,10,60,True
6,38,20,10,60,True
6,39,20,20,60,True
6,0,14,0,68,True
6,1,18,30,74,True
6,2,22,30,86,True
6,3,20,30,80,True
6,4,14,0,68,True
6,5,20,20,80,True
6,6,20,40,80,True
6,7,18,30,74,True
6,9,20,20,80,True
6,10,20,30,80,True
6,11,18,30,74,True
6,12,20,20,80,True
6,13,20,30,80,True
6,14,20,20,80,True
6,15,20,20,80,True
6,16,18,30,74,True
6,17,20,30,80,True
6,18,20,20,80,True
6,19,22,0,80,True
6,21,20,20,80,True
6,23,14,0,68,True
6,24,22,30,86,True
6,25,22,30,86,True
6,26,20,20,80,True
6,27,20,20,80,True
6,28,20,30,80,True
6,29,20,20,80,True
6,30,18,-10,74,True
6,31,20,30,80,True
6,32,20,30,80,True
6,33,18,30,74,True
6,34,20,20,80,True
6,35,20,20,80,True
6,36,24,10,90,True
6,37,20,20,80,True
6,38,20,20,80,True
6,39,20,30,80,True
6,0,14,10,82,True
6,1,18,40,92,True
6,2,22,40,108,True
6,3,20,40,100,True
6,4,12,0,80,True
6,5,20,30,100,True
6,6,22,40,102,True
6,7,18,40,92,True
6,9,20,30,100,True
6,10,20,40,100,True
6,11,18,40,92,True
6,12,20,30,100,True
6,13,20,40,100,True
6,14,20,30,100,True
6,15,20,30,100,True
6,16,18,40,92,True
6,17,20,40,100,True
6,18,20,30,100,True
6,19,24,0,104,False
6,21,20,30,100,True
6,23,12,0,80,True
6,24,22,40,108,True
6,25,22,40,108,True
6,26,20,30,100,True
6,27,20,30,100,True
6,28,20,40,100,True
6,29,20,30,100,True
6,30,16,-10,90,False
6,31,20,40,100,True
6,32,20,40,100,True
6,33,18,40,92,True
6,34,20,30,100,True
6,35,20,30,100,True
6,36,24,20,114,True
6,37,20,30,100,True
6,38,20,30,100,True
6,39,20,40,100,True
6,0,14,20,96,True
6,1,18,50,110,True
6,2,22,50,130,True
6,3,20,50,120,True
6,4,12,0,92,False
6,5,22,30,122,True
6,6,22,50,124,True
6,7,18,50,110,True
6,9,20,40,120,True
6,10,20,50,120,True
6,11,18,50,110,True
6,12,20,40,120,True
6,13,20,50,120,True
6,14,20,40,120,True
6,15,20,40,120,True
6,16,18,50,110,True
6,17,20,50,120,True
6,18,20,40,120,True
6,21,20,40,120,True
6,23,12,0,92,False
6,24,22,50,130,True
6,25,22,50,130,True
6,26,20,40,120,True
6,27,20,40,120,True
6,28,20,50,120,True
6,29,20,40,120,True
6,31,20,50,120,True
6,32,20,50,120,True
6,33,18,50,110,True
6,34,20,40,120,True
6,35,20,40,120,True
6,36,24,30,138,True
6,37,20,40,120,True
6,38,20,40,120,True
6,39,20,50,120,True
6,0,14,30,110,True
6,1,16,50,126,True
6,2,22,60,152,True
6,3,20,40,140,True
6,5,22,40,144,True
6,6,22,60,146,True
6,7,16,50,126,True
6,9,20,50,140,True
6,10,20,60,140,True
6,11,16,50,126,True
6,12,20,50,140,True
6,13,20,60,140,True
6,14,20,50,140,True
6,15,20,50,140,True
6,16,18,40,128,True
6,17,18,50,138,True
6,18,20,50,140,True
6,21,20,50,140,True
6,24,22,60,152,True
6,25,22,60,152,True
6,26,20,50,140,True
6,27,20,50,140,True
6,28,20,60,140,True
6,29,20,50,140,True
6,31,20,60,140,True
6,32,20,60,140,True
6,33,16,50,126,True
6,34,20,30,140,True
6,35,20,50,140,True
6,36,24,40,162,True
6,37,20,50,140,True
6,38,20,50,140,True
6,39,20,60,140,True
6,0,14,40,124,True
6,1,14,50,140,True
6,2,24,60,176,True
6,3,20,50,160,True
6,5,22,50,166,True
6,6,22,70,168,True
6,7,16,60,142,True
6,9,20,60,160,True
6,10,20,70,160,True
6,11,14,50,140,True
6,12,20,60,160,True
6,13,18,60,158,True
6,14,20,60,160,True
6,15,20,60,160,True
6,16,18,50,146,True
6,17,18,60,156,True
6,18,20,60,160,True
6,21,20,60,160,True
6,24,22,70,174,True
6,25,24,60,176,True
6,26,20,60,160,True
6,27,20,60,160,True
6,28,20,50,160,True
6,29,20,60,160,True
6,31,20,70,160,True
6,32,18,60,158,True
6,33,16,60,142,True
6,34,20,40,160,True
6,35,20,60,160,True
6,36,24,50,186,True
6,37,20,60,160,True
6,38,20,60,160,True
6,39,20,70,160,True
6,0,14,50,138,True
6,1,14,60,154,True
6,2,24,70,200,True
6,3,20,60,180,True
6,5,22,60,188,True
6,6,24,70,192,True
6,7,14,60,156,True
6,9,18,60,178,True
6,10,20,80,180,True
6,11,14,60,154,True
6,12,20,50,180,True
6,13,16,60,174,True
6,14,20,70,180,True
6,15,20,70,180,True
6,16,18,60,164,True
6,17,16,60,172,True
6,18,20,70,180,True
6,21,20,70,180,True
6,24,20,70,194,True
6,25,24,70,200,True
6,26,20,70,180,True
6,27,20,50,180,True
6,28,20,60,180,True
6,29,20,70,180,True
6,31,20,80,180,True
6,32,18,70,176,True
6,33,14,60,156,True
6,34,20,50,180,True
6,35,20,70,180,True
6,36,24,60,210,True
6,37,20,70,180,True
6,38,20,50,180,True
6,39,20,80,180,True
6,0,14,60,152,True
6,1,12,60,166,True
6,2,26,70,226,True
6,3,20,50,200,True
6,5,22,70,210,True
6,6,26,70,218,True
6,7,12,60,168,True
6,9,18,70,196,True
6,10,20,90,200,True
6,11,12,60,166,True
6,12,20,60,200,True
6,13,14,60,188,True
6,14,20,80,200,True
6,15,20,80,200,True
6,16,18,50,182,True
6,17,14,60,186,True
6,18,20,80,200,True
6,21,22,70,202,True
6,24,18,70,212,True
6,25,26,70,226,True
6,26,20,80,200,True
6,27,20,60,200,True
6,28,20,70,200,True
6,29,20,80,200,True
6,31,20,90,200,True
6,32,20,70,196,True
6,33,12,60,168,True
6,34,20,60,200,True
6,35,20,80,200,True
6,36,24,70,234,False
6,37,18,70,198,True
6,38,20,60,200,True
6,39,20,90,200,True
6,0,12,60,164,True
6,1,12,60,178,True
6,2,28,70,254,True
6,3,20,60,220,True
6,5,24,70,234,True
6,6,28,70,246,True
6,7,12,60,180,True
6,9,16,70,212,True
6,10,20,100,220,True
6,11,12,60,178,True
6,12,20,70,220,True
6,13,14,70,202,True
6,14,20,90,220,True
6,15,18,80,218,True
6,16,18,60,200,True
6,17,12,60,198,True
6,18,20,90,220,True
6,21,22,80,224,True
6,24,20,70,232,True
6,25,26,80,252,True
6,26,20,90,220,True
6,27,20,70,220,True
6,28,20,60,220,True
6,29,20,90,220,True
6,31,20,100,220,True
6,32,22,70,218,True
6,33,12,60,180,True
6,34,20,70,220,True
6,35,20,90,220,True
6,37,18,80,216,True
6,38,20,70,220,True
6,39,20,100,220,True
6,0,12,60,176,True
6,1,12,60,190,True
6,2,28,80,282,True
6,3,20,70,240,True
6,5,26,70,260,True
6,6,28,80,274,True
6,7,12,60,192,True
6,9,14,70,226,True
6,10,18,100,238,True
6,11,12,60,190,True
6,12,20,60,240,True
6,13,12,70,214,True
6,14,18,90,238,True
6,15,16,80,234,True
6,16,18,70,218,True
6,17,12,60,210,True
6,18,20,80,240,True
6,21,24,80,248,True
6,24,20,80,252,True
6,25,28,80,280,True
6,26,18,90,238,True
6,27,20,60,240,True
6,28,20,70,240,True
6,29,18,90,238,True
6,31,20,110,240,True
6,32,20,70,238,True
6,33,12,60,192,True
6,34,20,80,240,True
6,35,20,100,240,True
6,37,18,90,234,True
6,38,20,60,240,True
6,39,20,90,240,True
6,0,12,60,188,True
6,1,12,60,202,True
6,2,30,80,312,True
6,3,20,80,260,True
6,5,26,80,286,True
6,6,28,90,302,True
6,7,12,70,204,True
6,9,14,80,240,True
6,10,16,100,254,True
6,11,12,60,202,True
6,12,20,70,260,True
6,13,12,80,226,True
6,14,16,90,254,True
6,15,14,80,248,True
6,16,16,70,234,True
6,17,12,70,222,True
6,18,20,90,260,True
6,21,26,80,274,True
6,24,18,80,270,True
6,25,30,80,310,True
6,26,16,90,254,True
6,27,20,70,260,True
6,28,20,80,260,True
6,29,16,90,254,True
6,31,20,120,260,False
6,32,20,80,258,True
6,33,12,70,204,True
6,34,20,70,260,True
6,35,20,110,260,True
6,37,18,100,252,True
6,38,20,70,260,True
6,39,20,100,260,True
6,0,12,70,200,True
6,1,12,60,214,True
6,2,32,80,344,True
6,3,18,80,278,True
6,5,28,80,314,True
6,6,26,90,328,True
6,7,12,70,216,True
6,9,12,80,252,True
6,10,14,100,268,True
6,11,12,70,214,True
6,12,20,60,280,False
6,13,12,80,238,True
6,14,14,90,268,True
6,15,12,80,260,True
6,16,16,80,250,True
6,17,12,70,234,True
6,18,20,80,280,True
6,21,28,80,302,True
6,24,16,80,286,True
6,25,30,90,340,True
6,26,14,90,268,True
6,27,20,60,280,False
6,28,20,90,280,True
6,29,14,90,268,True
6,32,18,80,276,True
6,33,12,70,216,True
6,34,20,80,280,True
6,35,20,120,280,True
6,37,18,90,270,True
6,38,20,80,280,True
6,39,20,90,280,True
6,0,12,70,212,True
6,1,12,60,226,True
6,2,34,80,378,True
6,3,16,80,294,True
6,5,30,80,344,True
6,6,28,90,356,True
6,7,12,70,228,True
6,9,12,80,264,True
6,10,12,100,280,False
6,11,12,70,226,True
6,13,12,90,250,True
6,14,12,90,280,True
6,15,12,80,272,True
6,16,14,80,264,True
6,17,12,70,246,True
6,18,20,90,300,True
6,21,30,80,332,True
6,24,14,80,300,True
6,25,30,100,370,True
6,26,12,90,280,True
6,28,20,80,300,True
6,29,12,90,280,True
6,32,16,80,292,True
6,33,12,70,228,True
6,34,20,90,300,True
6,35,20,130,300,False
6,37,18,80,288,True
6,38,20,90,300,True
6,39,20,100,300,False
6,0,12,70,224,True
6,1,12,70,238,True
6,2,36,80,414,True
6,3,14,80,308,True
6,5,32,80,376,False
6,6,28,80,384,True
6,7,12,70,240,True
6,9,12,80,276,True
6,11,12,80,238,True
6,13,12,90,262,True
6,14,12,90,292,True
6,15,12,80,284,True
6,16,12,80,276,True
6,17,12,70,258,True
6,18,20,80,320,True
6,21,30,90,362,True
6,24,14,90,314,True
6,25,30,90,400,True
6,26,12,90,292,True
6,28,20,90,320,True
6,29,12,90,292,True
6,32,14,80,306,True
6,33,12,70,240,True
6,34,20,80,320,True
6,37,18,90,306,True
6,38,20,80,320,True
6,0,12,70,236,True
6,1,12,70,250,True
6,2,38,80,452,True
6,3,12,80,320,True
6,6,28,90,412,True
6,7,12,70,252,True
6,9,12,80,288,True
6,11,12,80,250,True
6,13,12,90,274,True
6,14,12,80,304,True
6,15,12,80,296,True
6,16,12,80,288,True
6,17,12,70,270,True
6,18,20,90,340,True
6,21,32,90,394,True
6,24,16,90,330,True
6,25,30,80,430,True
6,26,12,90,304,True
6,28,20,80,340,True
6,29,12,90,304,True
6,32,14,90,320,True
6,33,12,80,252,True
6,34,20,90,340,True
6,37,18,80,324,True
6,38,20,90,340,True
6,0,12,70,248,True
6,1,12,70,262,True
6,2,38,90,490,True
6,3,12,80,332,True
6,6,28,80,440,True
6,7,12,80,264,True
6,9,12,80,300,True
6,11,12,80,262,True
6,13,12,90,286,True
6,14,12,90,316,True
6,15,12,80,308,True
6,16,12,80,300,True
6,17,12,80,282,True
6,18,18,90,358,True
6,21,32,80,426,True
6,24,18,90,348,True
6,25,30,70,460,True
6,26,12,90,316,True
6,28,20,90,360,True
6,29,12,90,316,True
6,32,12,90,332,True
6,33,12,80,264,True
6,34,20,80,360,True
6,37,18,90,342,True
6,38,20,80,360,True
6,0,12,80,260,True
6,1,12,70,274,True
6,2,38,80,528,True
6,3,12,80,344,True
6,6,28,70,468,True
6,7,12,80,276,True
6,9,12,80,312,True
6,11,12,80,274,True
6,13,12,90,298,True
6,14,12,80,328,True
6,15,12,90,320,True
6,16,12,80,312,True
6,17,12,80,294,True
6,18,18,80,376,True
6,21,32,90,458,True
6,24,20,90,368,True
6,25,30,60,490,True
6,26,12,90,328,True
6,28,20,80,380,True
6,29,12,90,328,True
6,32,12,90,344,True
6,33,12,80,276,True
6,34,20,90,380,True
6,37,18,80,360,True
6,38,20,90,380,True
6,0,12,80,272,True
6,1,12,70,286,True
6,2,38,70,566,False
6,3,12,80,356,True
6,6,28,60,496,True
6,7,12,80,288,True
6,9,12,80,324,True
6,11,12,80,286,True
6,13,12,90,310,True
6,14,12,90,340,True
6,15,12,90,332,True
6,16,12,80,324,True
6,17,12,80,306,True
6,18,18,90,394,True
6,21,32,80,490,True
6,24,22,90,390,True
6,25,30,70,520,True
6,26,12,90,340,True
6,28,20,90,400,True
6,29,12,90,340,True
6,32,14,90,358,True
6,33,12,80,288,True
6,34,20,80,400,True
6,37,18,90,378,True
6,38,20,80,400,True
6,0,12,80,284,True
6,1,12,70,298,True
6,3,12,80,368,True
6,6,28,50,524,True
6,7,12,80,300,True
6,9,12,80,336,True
6,11,12,90,298,True
6,13,12,90,322,True
6,14,12,80,352,True
6,15,12,90,344,True
6,16,12,80,336,True
6,17,12,80,318,True
6,18,18,100,412,True
6,21,32,70,522,True
6,24,22,100,412,True
6,25,28,70,548,True
6,26,12,90,352,True
6,28,20,80,420,True
6,29,12,90,352,True
6,32,16,90,374,True
6,33,12,90,300,True
6,34,20,90,420,True
6,37,16,90,394,True
6,38,20,90,420,True
6,0,12,90,296,True
6,1,12,70,310,True
6,3,12,90,380,True
6,6,28,40,552,True
6,7,12,80,312,True
6,9,12,80,348,True
6,11,12,90,310,True
6,13,12,90,334,True
6,14,12,90,364,True
6,15,12,90,356,True
6,16,12,80,348,True
6,17,12,80,330,True
6,18,18,110,430,True
6,21,32,60,554,True
6,24,22,90,434,True
6,25,26,70,574,False
6,26,12,90,364,True
6,28,20,90,440,True
6,29,12,90,364,True
6,32,16,100,390,True
6,33,12,90,312,True
6,34,20,80,440,False
6,37,16,80,410,True
6,38,20,80,440,True
6,0,12,100,308,True
6,1,12,80,322,True
6,3,12,90,392,True
6,6,28,30,580,True
6,7,12,80,324,True
6,9,12,80,360,True
6,11,12,90,322,True
6,13,12,90,346,True
6,14,12,80,376,True
6,15,12,90,368,True
6,16,12,80,360,True
6,17,12,80,342,True
6,18,18,100,448,True
6,21,32,50,586,False
6,24,22,80,456,True
6,26,12,90,376,True
6,28,20,80,460,True
6,29,12,90,376,True
6,32,16,110,406,True
6,33,12,90,324,True
6,37,14,80,424,True
6,38,20,90,460,True
6,0,12,100,320,True
6,1,12,80,334,True
6,3,12,90,404,True
6,6,28,20,608,False
6,7,12,80,336,True
6,9,12,80,372,True
6,11,12,90,334,True
6,13,12,90,358,True
6,14,12,90,388,True
6,15,12,90,380,True
6,16,12,80,372,True
6,17,12,80,354,True
6,18,18,90,466,True
6,24,22,70,478,True
6,26,12,90,388,True
6,28,20,70,480,True
6,29,12,90,388,True
6,32,16,120,422,True
6,33,12,90,336,True
6,37,12,80,436,True
6,38,20,80,480,True
6,0,12,100,332,True
6,1,12,80,346,True
6,3,12,90,416,True
6,7,12,80,348,True
6,9,12,80,384,True
6,11,12,90,346,True
6,13,12,90,370,True
6,14,12,80,400,True
6,15,12,90,392,True
6,16,12,80,384,True
6,17,12,80,366,True
6,18,18,80,484,True
6,24,22,60,500,True
6,26,12,90,400,True
6,28,20,60,500,True
6,29,12,100,400,True
6,32,14,120,436,True
6,33,12,90,348,True
6,37,12,70,448,True
6,38,20,70,500,True
6,0,12,100,344,True
6,1,12,80,358,True
6,3,12,100,428,True
6,7,12,80,360,True
6,9,12,80,396,True
6,11,12,90,358,True
6,13,12,90,382,True
6,14,12,90,412,True
6,15,12,90,404,True
6,16,12,80,396,True
6,17,12,80,378,True
6,18,18,70,502,True
6,24,22,50,522,True
6,26,12,90,412,True
6,28,20,50,520,True
6,29,12,110,412,True
6,32,12,120,448,True
6,33,12,90,360,True
6,37,12,80,460,True
6,38,20,60,520,True
6,0,12,100,356,True
6,1,12,80,370,True
6,3,12,90,440,True
6,7,12,80,372,True
6,9,12,90,408,True
6,11,12,90,370,True
6,13,12,80,394,True
6,14,12,80,424,True
6,15,12,90,416,True
6,16,12,80,408,True
6,17,12,80,390,True
6,18,18,60,520,True
6,24,22,40,544,True
6,26,12,90,424,True
6,28,20,40,540,True
6,29,12,120,424,True
6,32,12,120,460,True
6,33,12,90,372,True
6,37,12,70,472,True
6,38,20,50,540,True
6,0,12,100,368,True
6,1,12,80,382,True
6,3,12,80,452,True
6,7,12,80,384,True
6,9,12,80,420,True
6,11,12,90,382,True
6,13,12,80,406,True
6,14,12,90,436,True
6,15,12,90,428,True
6,16,12,80,420,True
6,17,12,80,402,True
6,18,18,70,538,True
6,24,22,30,566,True
6,26,12,90,436,True
6,28,20,30,560,True
6,29,12,110,436,True
6,32,12,120,472,False
6,33,12,90,384,True
6,37,12,60,484,True
6,38,20,40,560,True
6,0,12,100,380,True
6,1,12,80,394,False
6,3,12,70,464,True
6,7,12,80,396,True
6,9,12,70,432,True
6,11,12,90,394,True
6,13,12,80,418,True
6,14,12,80,448,True
6,15,12,90,440,True
6,16,12,80,432,True
6,17,12,80,414,True
6,18,18,60,556,True
6,24,22,20,588,True
6,26,12,90,448,True
6,28,20,20,580,True
6,29,12,100,448,True
6,33,12,90,396,True
6,37,12,50,496,True
6,38,20,30,580,True
6,0,12,100,392,True
6,3,12,60,476,True
6,7,12,80,408,True
6,9,12,80,444,True
6,11,12,80,406,True
6,13,12,90,430,True
6,14,12,70,460,True
6,15,12,90,452,True
6,16,12,80,444,True
6,17,12,80,426,True
6,18,18,50,574,True
6,24,22,10,610,True
6,26,12,90,460,True
6,28,20,10,600,True
6,29,12,90,460,True
6,33,12,80,408,True
6,37,12,40,508,True
6,38,20,20,600,True
6,0,12,100,404,True
6,3,12,50,488,True
6,7,12,80,420,True
6,9,12,70,456,True
6,11,12,80,418,True
6,13,12,100,442,True
6,14,12,60,472,True
6,15,12,90,464,True
6,16,12,70,456,True
6,17,12,80,438,True
6,18,18,40,592,False
6,24,22,0,632,True
6,26,12,90,472,True
6,28,18,10,618,True
6,29,12,80,472,True
6,33,12,80,420,True
6,37,12,30,520,True
6,38,20,10,620,True
6,0,12,90,416,True
6,3,12,40,500,True
6,7,12,80,432,True
6,9,12,80,468,True
6,11,12,70,430,True
6,13,12,100,454,True
6,14,12,50,484,True
6,15,12,90,476,True
6,16,12,60,468,True
6,17,12,80,450,True
6,24,22,-10,654,True
6,26,12,90,484,True
6,28,16,10,634,True
6,29,12,90,484,True
6,33,12,70,432,True
6,37,12,20,532,True
6,38,20,0,640,True
6,0,12,90,428,True
6,3,12,30,512,True
6,7,12,90,444,True
6,9,12,70,480,True
6,11,12,80,442,True
6,13,12,100,466,True
6,14,12,60,496,True
6,15,12,90,488,True
6,16,12,50,480,True
6,17,12,70,462,True
6,24,20,-10,674,True
6,26,12,90,496,True
6,28,14,10,648,True
6,29,12,80,496,True
6,33,12,80,444,True
6,37,12,10,544,True
6,38,20,-10,660,True
6,0,12,80,440,True
6,3,12,20,524,True
6,7,12,80,456,True
6,9,12,60,492,True
6,11,12,70,454,True
6,13,14,100,480,True
6,14,12,70,508,True
6,15,12,90,500,True
6,16,12,40,492,True
6,17,12,60,474,True
6,24,18,-10,692,False
6,26,12,90,508,True
6,28,12,10,660,False
6,29,12,70,508,True
6,33,12,70,456,True
6,37,12,0,556,True
6,38,20,-20,680,False
6,0,12,80,452,True
6,3,12,10,536,True
6,7,12,90,468,True
6,9,12,50,504,True
6,11,12,60,466,True
6,13,16,100,496,True
6,14,12,60,520,True
6,15,12,100,512,True
6,16,12,30,504,True
6,17,12,50,486,True
6,26,12,90,520,True
6,29,12,80,520,True
6,33,12,60,468,True
6,37,12,-10,568,True
6,0,12,70,464,True
6,3,12,0,548,True
6,7,12,80,480,True
6,9,12,40,516,True
6,11,12,50,478,True
6,13,18,100,514,True
6,14,12,50,532,True
6,15,12,110,524,True
6,16,12,20,516,True
6,17,12,40,498,True
6,26,12,90,532,True
6,29,12,70,532,True
6,33,12,50,480,True
6,37,12,-20,580,True
6,0,12,70,476,True
6,3,12,-10,560,True
6,7,12,80,492,True
6,9,12,30,528,True
6,11,12,40,490,True
6,13,20,100,534,False
6,14,12,60,544,True
6,15,12,120,536,True
6,16,12,10,528,True
6,17,12,30,510,True
6,26,12,90,544,True
6,29,12,60,544,True
6,33,12,40,492,True
6,37,12,-30,592,True
6,0,12,70,488,True
6,3,12,-20,572,True
6,7,12,80,504,True
6,9,12,20,540,True
6,11,12,30,502,True
6,14,12,50,556,True
6,15,12,130,548,True
6,16,12,0,540,True
6,17,12,30,522,True
6,26,12,90,556,False
6,29,12,50,556,True
6,33,12,30,504,True
6,37,12,-40,604,True
6,0,12,70,500,True
6,3,12,-30,584,True
6,7,12,80,516,True
6,9,12,10,552,True
6,11,12,20,514,True
6,14,12,40,568,True
6,15,12,140,560,False
6,16,12,-10,552,True
6,17,12,30,534,True
6,29,12,60,568,True
6,33,12,20,516,True
6,37,12,-50,616,True
6,0,12,70,512,True
6,3,12,-40,596,True
6,7,12,80,528,True
6,9,12,0,564,True
6,11,12,10,526,True
6,14,12,30,580,True
6,16,12,-20,564,True
6,17,12,30,546,True
6,29,12,50,580,False
6,33,12,10,528,True
6,37,12,-40,628,True
6,0,12,70,524,True
6,3,12,-50,608,True
6,7,12,70,540,True
6,9,12,-10,576,True
6,11,12,0,538,True
6,14,12,20,592,True
6,16,12,-30,576,True
6,17,12,30,558,True
6,33,12,0,540,True
6,37,12,-50,640,True
6,0,12,70,536,True
6,3,12,-60,620,True
6,7,12,60,552,True
6,9,12,-20,588,True
6,11,12,-10,550,True
6,14,12,10,604,True
6,16,12,-40,588,True
6,17,12,30,570,True
6,33,12,-10,552,True
6,37,12,-60,652,True
6,0,12,70,548,True
6,3,12,-70,632,True
6,7,12,50,564,False
6,9,12,-30,600,True
6,11,12,-20,562,True
6,14,12,0,616,True
6,16,12,-50,600,True
6,17,12,30,582,True
6,33,12,0,564,True
6,37,12,-60,664,True
6,0,12,70,560,True
6,3,12,-80,644,True
6,9,12,-40,612,True
6,11,12,-30,574,True
6,14,12,-10,628,True
6,16,12,-60,612,True
6,17,12,30,594,True
6,33,12,-10,576,True
6,37,12,-70,676,True
6,0,12,70,572,True
6,3,12,-80,656,True
6,9,12,-40,624,True
6,11,12,-40,586,True
6,14,12,-20,640,True
6,16,12,-70,624,True
6,17,12,30,606,True
6,33,12,-20,588,True
6,37,12,-70,688,True
6,0,12,70,584,True
6,3,12,-80,668,True
6,9,12,-40,636,True
6,11,12,-50,598,True
6,14,12,-30,652,True
6,16,12,-80,636,True
6,17,12,30,618,True
6,33,12,-30,600,True
6,37,12,-70,700,True
6,0,12,70,596,False
6,3,12,-80,680,True
6,9,12,-40,648,True
6,11,12,-50,610,True
6,14,12,-40,664,True
6,16,12,-80,648,True
6,17,12,30,630,False
6,33,12,-40,612,True
6,37,12,-80,712,True
6,3,12,-80,692,True
6,9,12,-50,660,True
6,11,12,-60,622,True
6,14,12,-50,676,True
6,16,12,-80,660,True
6,33,12,-50,624,True
6,37,12,-70,724,True
6,3,12,-80,704,True
6,9,12,-50,672,False
6,11,12,-60,634,True
6,14,12,-60,688,True
6,16,12,-80,672,True
6,33,12,-60,636,True
6,37,12,-80,736,True
6,3,12,-80,716,True
6,11,12,-60,646,True
6,14,12,-70,700,True
6,16,12,-80,684,True
6,33,12,-70,648,True
6,37,12,-80,748,True
6,3,12,-80,728,True
6,11,12,-70,658,True
6,14,12,-80,712,True
6,16,12,-90,696,True
6,33,12,-70,660,True
6,37,12,-90,760,True
6,3,12,-80,740,True
6,11,12,-70,670,True
6,14,12,-80,724,True
6,16,12,-90,708,True
6,33,12,-70,672,True
6,37,12,-90,772,True
6,3,12,-80,752,True
6,11,12,-70,682,True
6,14,12,-80,736,True
6,16,12,-90,720,True
6,33,12,-70,684,True
6,37,12,-90,784,True
6,3,12,-90,764,True
6,11,12,-70,694,True
6,14,12,-80,748,True
6,16,12,-90,732,True
6,33,12,-80,696,True
6,37,12,-90,796,True
6,3,12,-100,776,True
6,11,12,-80,706,True
6,14,12,-80,760,True
6,16,12,-100,744,True
6,33,12,-80,708,True
6,37,12,-100,808,True
6,3,12,-110,788,True
6,11,12,-80,718,True
6,14,12,-90,772,True
6,16,12,-110,756,True
6,33,12,-80,720,True
6,37,12,-100,820,True
6,3,12,-120,800,True
6,11,12,-80,730,True
6,14,12,-90,784,True
6,16,12,-100,768,True
6,33,12,-80,732,True
6,37,12,-90,832,True
6,3,12,-130,812,True
6,11,12,-80,742,True
6,14,12,-80,796,True
6,16,12,-100,780,True
6,33,12,-80,744,True
6,37,12,-90,844,True
6,3,12,-140,824,True
6,11,12,-80,754,True
6,14,12,-70,808,True
6,16,12,-90,792,True
6,33,12,-80,756,True
6,37,12,-80,856,True
6,3,12,-150,836,True
6,11,12,-80,766,True
6,14,12,-80,820,True
6,16,12,-90,804,True
6,33,12,-80,768,True
6,37,12,-80,868,True
6,3,12,-160,848,False
6,11,12,-80,778,True
6,14,12,-90,832,True
6,16,12,-90,816,True
6,33,12,-80,780,True
6,37,12,-80,880,True
6,11,12,-80,790,True
6,14,12,-80,844,True
6,16,12,-80,828,True
6,33,12,-80,792,True
6,37,12,-70,892,True
