Generation,Car ID,Speed,Angle,Distance,Alive
10,16,12,350,518,True
10,17,12,330,504,True
10,19,12,330,502,True
10,20,12,330,500,True
10,21,12,330,508,True
10,23,12,340,516,True
10,24,14,350,514,True
10,28,12,370,542,True
10,30,12,350,532,True
10,32,12,330,504,True
10,34,12,350,514,True
10,35,12,330,500,True
10,39,12,330,518,True
10,2,12,360,522,True
10,3,12,380,528,True
10,6,12,340,520,True
10,11,16,340,518,True
10,12,12,330,516,True
10,16,12,350,530,True
10,17,12,330,516,True
10,19,12,330,514,True
10,20,12,330,512,True
10,21,12,330,520,True
10,23,12,340,528,True
10,24,16,350,530,True
10,28,12,370,554,True
10,30,12,350,544,True
10,32,12,330,516,True
10,34,12,350,526,True
10,35,12,330,512,True
10,39,12,330,530,True
10,2,12,360,534,True
10,3,12,390,540,True
10,6,12,340,532,True
10,11,18,340,536,True
10,12,12,330,528,True
10,16,12,350,542,True
10,17,12,330,528,True
10,19,12,330,526,True
10,20,12,330,524,True
10,21,12,340,532,True
10,23,12,340,540,True
10,24,18,350,548,True
10,28,12,370,566,False
10,30,12,350,556,True
10,32,12,330,528,True
10,34,12,350,538,True
10,35,12,340,524,True
10,39,12,330,542,True
10,2,12,360,546,True
10,3,12,390,552,True
10,6,12,350,544,True
10,11,18,350,554,True
10,12,12,330,540,True
10,16,12,350,554,True
10,17,12,330,540,True
10,19,12,330,538,True
10,20,12,330,536,True
10,21,12,340,544,True
10,23,12,340,552,True
10,24,20,350,568,True
10,30,12,350,568,True
10,32,12,330,540,True
10,34,12,350,550,True
10,35,12,350,536,True
10,39,12,330,554,True
10,2,12,360,558,True
10,3,12,390,564,False
10,6,12,350,556,True
10,11,16,350,570,True
10,12,12,330,552,True
10,16,12,360,566,True
10,17,12,330,552,True
10,19,12,330,550,True
10,20,12,330,548,True
10,21,12,340,556,True
10,23,12,340,564,True
10,24,22,350,590,True
10,30,12,350,580,True
10,32,12,330,552,True
10,34,12,350,562,True
10,35,12,350,548,True
10,39,12,330,566,True
10,2,12,360,570,True
10,6,12,350,568,True
10,11,14,350,584,True
10,12,12,330,564,True
10,16,12,360,578,True
10,17,12,330,564,True
10,19,12,330,562,True
10,20,12,330,560,True
10,21,12,340,568,True
10,23,12,340,576,True
10,24,24,350,614,True
10,30,12,350,592,True
10,32,12,330,564,True
10,34,12,350,574,True
10,35,12,350,560,True
10,39,12,330,578,True
10,2,12,360,582,True
10,6,12,350,580,True
10,11,14,360,598,True
10,12,12,340,576,True
10,16,12,360,590,True
10,17,12,330,576,True
10,19,12,330,574,True
10,20,12,330,572,True
10,21,12,350,580,True
10,23,12,340,588,True
10,24,26,350,640,False
10,30,12,350,604,True
10,32,12,340,576,True
10,34,12,350,586,True
10,35,12,350,572,True
10,39,12,330,590,True
10,2,12,360,594,True
10,6,12,350,592,True
10,11,12,360,610,True
10,12,12,340,588,True
10,16,12,360,602,True
10,17,12,330,588,True
10,19,12,330,586,True
10,20,12,330,584,True
10,21,12,350,592,True
10,23,12,340,600,False
10,30,12,350,616,True
10,32,12,340,588,True
10,34,12,350,598,True
10,35,12,350,584,True
10,39,12,330,602,True
10,2,12,360,606,True
10,6,12,350,604,True
10,11,12,360,622,True
10,12,12,340,600,True
10,16,12,360,614,True
10,17,12,330,600,True
10,19,12,330,598,True
10,20,12,330,596,True
10,21,12,350,604,True
10,30,12,350,628,True
10,32,12,340,600,True
10,34,12,350,610,True
10,35,12,350,596,True
10,39,12,330,614,True
10,2,12,360,618,True
10,6,12,350,616,True
10,11,12,360,634,True
10,12,12,340,612,True
10,16,12,360,626,False
10,17,12,330,612,True
10,19,12,330,610,True
10,20,12,330,608,True
10,21,12,350,616,True
10,30,12,350,640,True
10,32,12,340,612,True
10,34,12,350,622,True
10,35,12,350,608,True
10,39,12,330,626,True
10,2,12,360,630,False
10,6,12,350,628,True
10,11,12,360,646,True
10,12,12,340,624,True
10,17,12,330,624,True
10,19,12,330,622,True
10,20,12,330,620,True
10,21,12,350,628,True
10,30,12,350,652,False
10,32,12,340,624,True
10,34,12,350,634,True
10,35,12,350,620,True
10,39,12,330,638,True
10,6,12,350,640,True
10,11,12,360,658,True
10,12,12,340,636,True
10,17,12,330,636,True
10,19,12,330,634,True
10,20,12,330,632,True
10,21,12,350,640,True
10,32,12,340,636,True
10,34,12,350,646,False
10,35,12,350,632,True
10,39,12,330,650,True
10,6,12,350,652,False
10,11,12,360,670,True
10,12,12,340,648,True
10,17,12,330,648,True
10,19,12,330,646,True
10,20,12,330,644,True
10,21,12,350,652,True
10,32,12,340,648,True
10,35,12,350,644,True
10,39,12,330,662,True
10,11,12,360,682,True
10,12,12,340,660,True
10,17,12,330,660,True
10,19,12,330,658,True
10,20,12,330,656,True
10,21,12,350,664,False
10,32,12,340,660,True
10,35,12,350,656,True
10,39,12,330,674,True
10,11,12,360,694,True
10,12,12,340,672,True
10,17,12,330,672,True
10,19,12,330,670,True
10,20,12,330,668,True
10,32,12,340,672,True
10,35,12,350,668,True
10,39,12,330,686,True
10,11,12,360,706,True
10,12,12,340,684,True
10,17,12,330,684,True
10,19,12,330,682,True
10,20,12,330,680,True
10,32,12,340,684,True
10,35,12,350,680,True
10,39,12,330,698,True
10,11,12,360,718,True
10,12,12,340,696,False
10,17,12,330,696,True
10,19,14,330,696,True
10,20,12,330,692,True
10,32,12,340,696,False
10,35,12,350,692,True
10,39,12,330,710,False
10,11,12,360,730,True
10,17,12,330,708,False
10,19,16,330,712,False
10,20,12,330,704,True
10,35,12,350,704,True
10,11,12,360,742,False
10,20,12,330,716,False
10,35,12,350,716,True
10,35,12,350,728,True
10,35,12,350,740,True
10,35,12,350,752,True
10,35,12,350,764,False
11,0,20,120,20,True
11,1,20,130,20,True
11,2,20,130,20,True
11,3,20,130,20,True
11,4,20,130,20,True
11,5,20,130,20,True
11,6,20,130,20,True
11,7,20,120,20,True
11,8,20,120,20,True
11,9,20,130,20,True
11,10,20,130,20,True
11,11,20,130,20,True
11,12,20,130,20,True
11,13,20,130,20,True
11,14,20,130,20,True
11,15,20,130,20,True
11,16,20,130,20,True
11,17,20,130,20,True
11,18,20,120,20,True
11,19,20,120,20,True
11,20,20,130,20,True
11,21,20,130,20,True
11,22,20,130,20,True
11,23,20,130,20,True
11,24,20,130,20,True
11,25,20,140,20,True
11,26,20,120,20,True
11,27,20,130,20,True
11,28,20,130,20,True
11,29,20,120,20,True
11,30,20,130,20,True
11,31,20,130,20,True
11,32,20,130,20,True
11,33,20,120,20,True
11,34,20,130,20,True
11,35,20,130,20,True
11,36,20,130,20,True
11,37,20,130,20,True
11,38,20,130,20,True
11,39,20,120,20,True
11,0,20,130,40,True
11,1,20,140,40,True
11,2,20,140,40,True
11,3,20,140,40,True
11,4,20,140,40,True
11,5,20,140,40,True
11,6,20,140,40,True
11,7,20,130,40,True
11,8,20,130,40,True
11,9,20,140,40,True
11,10,18,130,38,True
11,11,20,140,40,True
11,12,20,140,40,True
11,13,20,140,40,True
11,14,18,130,38,True
11,15,20,140,40,True
11,16,20,140,40,True
11,17,20,140,40,True
11,18,18,120,38,True
11,19,20,130,40,True
11,20,20,140,40,True
11,21,20,120,40,True
11,22,20,140,40,True
11,23,22,130,42,True
11,24,20,140,40,True
11,25,18,140,38,True
11,26,20,130,40,True
11,27,20,140,40,True
11,28,22,130,42,True
11,29,20,130,40,True
11,30,20,140,40,True
11,31,20,140,40,True
11,32,20,140,40,True
11,33,20,130,40,True
11,34,20,140,40,True
11,35,20,140,40,True
11,36,18,130,38,True
11,37,18,130,38,True
11,38,18,130,38,True
11,39,20,130,40,True
11,0,20,140,60,True
11,1,20,150,60,True
11,2,20,150,60,True
11,3,20,150,60,True
11,4,20,150,60,True
11,5,20,150,60,True
11,6,20,150,60,True
11,7,20,140,60,True
11,8,20,140,60,True
11,9,20,150,60,True
11,10,16,130,54,True
11,11,20,150,60,True
11,12,20,150,60,True
11,13,20,150,60,True
11,14,16,130,54,True
11,15,20,150,60,True
11,16,20,150,60,True
11,17,20,150,60,True
11,18,16,120,54,True
11,19,20,140,60,True
11,20,20,150,60,True
11,21,18,120,58,True
11,22,20,150,60,True
11,23,24,130,66,True
11,24,20,150,60,True
11,25,18,150,56,True
11,26,20,140,60,True
11,27,20,150,60,True
11,28,24,130,66,True
11,29,20,140,60,True
11,30,20,150,60,True
11,31,20,150,60,True
11,32,20,150,60,True
11,33,20,140,60,True
11,34,20,150,60,True
11,35,20,150,60,True
11,36,16,130,54,True
11,37,16,130,54,True
11,38,16,130,54,True
11,39,20,140,60,True
11,0,20,150,80,True
11,1,20,160,80,True
11,2,22,150,82,True
11,3,18,150,78,True
11,4,18,150,78,True
11,5,18,150,78,True
11,6,20,160,80,True
11,7,20,150,80,True
11,8,20,150,80,True
11,9,20,160,80,True
11,10,14,130,68,True
11,11,20,160,80,True
11,12,18,150,78,True
11,13,20,160,80,True
11,14,14,130,68,True
11,15,18,150,78,True
11,16,18,150,78,True
11,17,18,150,78,True
11,18,14,120,68,True
11,19,20,150,80,True
11,20,18,150,78,True
11,21,16,120,74,True
11,22,20,160,80,True
11,23,26,130,92,False
11,24,18,150,78,True
11,25,16,150,72,True
11,26,20,150,80,True
11,27,20,160,80,True
11,28,24,140,90,True
11,29,20,150,80,True
11,30,18,150,78,True
11,31,18,150,78,True
11,32,18,150,78,True
11,33,20,150,80,True
11,34,22,150,82,True
11,35,20,160,80,True
11,36,14,130,68,True
11,37,14,130,68,True
11,38,14,130,68,True
11,39,20,150,80,True
11,0,20,160,100,True
11,1,20,170,100,True
11,2,22,160,104,True
11,3,18,160,96,True
11,4,18,160,96,True
11,5,18,160,96,True
11,6,18,160,98,True
11,7,20,160,100,True
11,8,20,160,100,True
11,9,20,170,100,True
11,10,16,130,84,True
11,11,18,160,98,True
11,12,18,160,96,True
11,13,18,160,98,True
11,14,12,130,80,True
11,15,18,160,96,True
11,16,18,160,96,True
11,17,18,160,96,True
11,18,12,120,80,False
11,19,20,160,100,True
11,20,18,160,96,True
11,21,14,120,88,False
11,22,18,160,98,True
11,24,18,160,96,True
11,25,14,150,86,True
11,26,20,160,100,True
11,27,18,160,98,True
11,28,24,150,114,False
11,29,20,160,100,True
11,30,18,160,96,True
11,31,18,160,96,True
11,32,18,160,96,True
11,33,20,160,100,True
11,34,22,160,104,True
11,35,18,160,98,True
11,36,12,130,80,True
11,37,12,130,80,True
11,38,12,130,80,True
11,39,20,160,100,True
11,0,20,170,120,True
11,1,18,170,118,True
11,2,24,160,128,True
11,3,16,160,112,True
11,4,16,160,112,True
11,5,16,160,112,True
11,6,16,160,114,True
11,7,18,160,118,True
11,8,20,170,120,True
11,9,20,160,120,True
11,10,18,130,102,False
11,11,16,160,114,True
11,12,16,160,112,True
11,13,16,160,114,True
11,14,12,130,92,False
11,15,16,160,112,True
11,16,16,160,112,True
11,17,16,160,112,True
11,19,20,170,120,True
11,20,16,160,112,True
11,22,16,160,114,True
11,24,16,160,112,True
11,25,14,160,100,True
11,26,20,170,120,True
11,27,16,160,114,True
11,29,18,160,118,True
11,30,18,170,114,True
11,31,16,160,112,True
11,32,16,160,112,True
11,33,20,170,120,True
11,34,24,160,128,True
11,35,16,160,114,True
11,36,12,130,92,False
11,37,12,130,92,False
11,38,12,130,92,False
11,39,20,170,120,True
11,0,20,180,140,True
11,1,16,170,134,True
11,2,24,170,152,True
11,3,16,170,128,True
11,4,14,160,126,True
11,5,16,170,128,True
11,6,16,170,130,True
11,7,18,170,136,True
11,8,18,170,138,True
11,9,20,170,140,True
11,11,16,170,130,True
11,12,14,160,126,True
11,13,16,170,130,True
11,15,14,160,126,True
11,16,16,170,128,True
11,17,14,160,126,True
11,19,20,180,140,True
11,20,14,160,126,True
11,22,16,170,130,True
11,24,14,160,126,True
11,25,12,160,112,True
11,26,20,180,140,True
11,27,16,170,130,True
11,29,18,170,136,True
11,30,18,180,132,True
11,31,16,170,128,True
11,32,14,160,126,True
11,33,20,180,140,True
11,34,24,170,152,True
11,35,14,160,128,True
11,39,18,170,138,True
11,0,22,180,162,True
11,1,14,170,148,True
11,2,26,170,178,True
11,3,14,170,142,True
11,4,14,170,140,True
11,5,14,170,142,True
11,6,14,170,144,True
11,7,16,170,152,True
11,8,16,170,154,True
11,9,18,170,158,True
11,11,14,170,144,True
11,12,14,170,140,True
11,13,14,170,144,True
11,15,14,170,140,True
11,16,14,170,142,True
11,17,14,170,140,True
11,19,18,180,158,True
11,20,14,170,140,True
11,22,14,170,144,True
11,24,14,170,140,True
11,25,12,160,124,True
11,26,18,180,158,True
11,27,14,170,144,True
11,29,16,170,152,True
11,30,18,190,150,True
11,31,14,170,142,True
11,32,14,170,140,True
11,33,20,190,160,True
11,34,26,170,178,True
11,35,14,170,142,True
11,39,16,170,154,True
11,0,24,180,186,True
11,1,12,170,160,True
11,2,28,170,206,True
11,3,12,170,154,True
11,4,12,170,152,True
11,5,12,170,154,True
11,6,12,170,156,True
11,7,14,170,166,True
11,8,14,170,168,True
11,9,18,180,176,True
11,11,12,170,156,True
11,12,12,170,152,True
11,13,12,170,156,True
11,15,12,170,152,True
11,16,12,170,154,True
11,17,12,170,152,True
11,19,16,180,174,True
11,20,12,170,152,True
11,22,12,170,156,True
11,24,12,170,152,True
11,25,12,170,136,True
11,26,16,180,174,True
11,27,12,170,156,True
11,29,14,170,166,True
11,30,16,190,166,True
11,31,12,170,154,True
11,32,12,170,152,True
11,33,18,190,178,True
11,34,26,180,204,True
11,35,12,170,154,True
11,39,14,170,168,True
11,0,26,180,212,True
11,1,12,170,172,True
11,2,30,170,236,True
11,3,12,170,166,True
11,4,12,170,164,True
11,5,12,170,166,True
11,6,12,170,168,True
11,7,14,180,180,True
11,8,14,180,182,True
11,9,18,170,194,True
11,11,12,170,168,True
11,12,12,170,164,True
11,13,12,170,168,True
11,15,12,170,164,True
11,16,12,170,166,True
11,17,12,170,164,True
11,19,14,180,188,True
11,20,12,170,164,True
11,22,12,170,168,True
11,24,12,170,164,True
11,25,12,170,148,True
11,26,14,180,188,True
11,27,12,170,168,True
11,29,14,180,180,True
11,30,14,190,180,True
11,31,12,170,166,True
11,32,12,170,164,True
11,33,16,190,194,True
11,34,26,190,230,True
11,35,12,170,166,True
11,39,14,180,182,True
11,0,26,190,238,True
11,1,12,180,184,True
11,2,32,170,268,False
11,3,12,180,178,True
11,4,12,180,176,True
11,5,12,180,178,True
11,6,12,180,180,True
11,7,12,180,192,True
11,8,12,180,194,True
11,9,18,180,212,True
11,11,12,180,180,True
11,12,12,180,176,True
11,13,12,180,180,True
11,15,12,170,176,True
11,16,12,180,178,True
11,17,12,180,176,True
11,19,12,180,200,True
11,20,12,180,176,True
11,22,12,180,180,True
11,24,12,170,176,True
11,25,12,170,160,True
11,26,12,180,200,True
11,27,12,180,180,True
11,29,12,180,192,True
11,30,12,190,192,True
11,31,12,180,178,True
11,32,12,180,176,True
11,33,14,190,208,True
11,34,26,200,256,True
11,35,12,180,178,True
11,39,12,180,194,True
11,0,26,200,264,True
11,1,12,180,196,True
11,3,12,180,190,True
11,4,12,180,188,True
11,5,12,180,190,True
11,6,12,180,192,True
11,7,12,190,204,True
11,8,12,190,206,True
11,9,18,190,230,True
11,11,12,180,192,True
11,12,12,180,188,True
11,13,12,180,192,True
11,15,12,170,188,True
11,16,12,180,190,True
11,17,12,180,188,True
11,19,12,190,212,True
11,20,12,180,188,True
11,22,12,180,192,True
11,24,12,170,188,True
11,25,12,180,172,True
11,26,12,190,212,True
11,27,12,180,192,True
11,29,12,190,204,True
11,30,12,190,204,True
11,31,12,180,190,True
11,32,12,180,188,True
11,33,12,190,220,True
11,34,26,210,282,True
11,35,12,180,190,True
11,39,12,190,206,True
11,0,26,210,290,True
11,1,12,190,208,True
11,3,12,190,202,True
11,4,12,180,200,True
11,5,12,190,202,True
11,6,12,190,204,True
11,7,12,190,216,True
11,8,12,190,218,True
11,9,18,200,248,True
11,11,12,190,204,True
11,12,12,180,200,True
11,13,12,190,204,True
11,15,12,170,200,True
11,16,12,190,202,True
11,17,12,190,200,True
11,19,12,190,224,True
11,20,12,180,200,True
11,22,12,190,204,True
11,24,12,170,200,True
11,25,12,180,184,True
11,26,12,190,224,True
11,27,12,190,204,True
11,29,12,190,216,True
11,30,12,190,216,True
11,31,12,190,202,True
11,32,12,190,200,True
11,33,12,190,232,True
11,34,26,220,308,True
11,35,12,190,202,True
11,39,12,190,218,True
11,0,26,220,316,True
11,1,12,190,220,True
11,3,12,190,214,True
11,4,12,180,212,True
11,5,12,190,214,True
11,6,12,190,216,True
11,7,12,190,228,True
11,8,12,190,230,True
11,9,18,210,266,True
11,11,12,190,216,True
11,12,12,190,212,True
11,13,12,190,216,True
11,15,12,170,212,True
11,16,12,190,214,True
11,17,12,190,212,True
11,19,12,200,236,True
11,20,12,190,212,True
11,22,12,190,216,True
11,24,12,170,212,True
11,25,12,180,196,True
11,26,12,200,236,True
11,27,12,190,216,True
11,29,12,190,228,True
11,30,12,190,228,True
11,31,12,190,214,True
11,32,12,190,212,True
11,33,12,190,244,True
11,34,26,230,334,True
11,35,12,190,214,True
11,39,12,190,230,True
11,0,26,230,342,True
11,1,12,200,232,True
11,3,12,190,226,True
11,4,12,180,224,True
11,5,12,190,226,True
11,6,12,200,228,True
11,7,12,200,240,True
11,8,12,200,242,True
11,9,18,220,284,True
11,11,12,200,228,True
11,12,12,190,224,True
11,13,12,200,228,True
11,15,12,170,224,True
11,16,12,190,226,True
11,17,12,190,224,True
11,19,12,200,248,True
11,20,12,190,224,True
11,22,12,200,228,True
11,24,12,170,224,True
11,25,12,180,208,True
11,26,12,200,248,True
11,27,12,200,228,True
11,29,12,200,240,True
11,30,12,190,240,True
11,31,12,190,226,True
11,32,12,190,224,True
11,33,12,200,256,True
11,34,26,240,360,True
11,35,12,190,226,True
11,39,12,200,242,True
11,0,26,220,368,True
11,1,12,200,244,True
11,3,12,200,238,True
11,4,12,180,236,True
11,5,12,200,238,True
11,6,12,200,240,True
11,7,12,210,252,True
11,8,12,210,254,True
11,9,18,230,302,True
11,11,12,200,240,True
11,12,12,200,236,True
11,13,12,200,240,True
11,15,12,170,236,True
11,16,12,200,238,True
11,17,12,200,236,True
11,19,12,210,260,True
11,20,12,200,236,True
11,22,12,200,240,True
11,24,12,170,236,True
11,25,12,180,220,True
11,26,12,210,260,True
11,27,12,200,240,True
11,29,12,210,252,True
11,30,12,190,252,True
11,31,12,200,238,True
11,32,12,200,236,True
11,33,12,210,268,True
11,34,24,240,384,True
11,35,12,200,238,True
11,39,12,210,254,True
11,0,26,210,394,False
11,1,12,210,256,True
11,3,12,210,250,True
11,4,12,180,248,True
11,5,12,210,250,True
11,6,12,210,252,True
11,7,12,210,264,True
11,8,12,210,266,True
11,9,18,240,320,True
11,11,12,210,252,True
11,12,12,210,248,True
11,13,12,210,252,True
11,15,12,170,248,True
11,16,12,210,250,True
11,17,12,210,248,True
11,19,12,210,272,True
11,20,12,210,248,True
11,22,12,210,252,True
11,24,12,170,248,True
11,25,12,180,232,True
11,26,12,210,272,True
11,27,12,210,252,True
11,29,12,210,264,True
11,30,12,190,264,True
11,31,12,210,250,True
11,32,12,210,248,True
11,33,12,220,280,True
11,34,22,240,406,False
11,35,12,210,250,True
11,39,12,210,266,True
11,1,12,220,268,True
11,3,12,210,262,True
11,4,12,180,260,True
11,5,12,210,262,True
11,6,12,210,264,True
11,7,14,210,278,True
11,8,12,220,278,True
11,9,18,250,338,True
11,11,12,210,264,True
11,12,12,210,260,True
11,13,12,210,264,True
11,15,12,170,260,True
11,16,12,210,262,True
11,17,12,210,260,True
11,19,12,220,284,True
11,20,12,210,260,True
11,22,14,210,266,True
11,24,12,170,260,True
11,25,12,180,244,True
11,26,12,220,284,True
11,27,12,210,264,True
11,29,12,220,276,True
11,30,12,190,276,True
11,31,12,210,262,True
11,32,12,210,260,True
11,33,12,230,292,True
11,35,12,210,262,True
11,39,12,220,278,True
11,1,12,230,280,True
11,3,12,220,274,True
11,4,12,180,272,True
11,5,12,220,274,True
11,6,12,220,276,True
11,7,14,220,292,True
11,8,12,230,290,True
11,9,18,260,356,True
11,11,12,220,276,True
11,12,12,210,272,True
11,13,12,220,276,True
11,15,12,170,272,False
11,16,12,220,274,True
11,17,12,210,272,True
11,19,12,230,296,True
11,20,12,210,272,True
11,22,14,220,280,True
11,24,14,170,274,False
11,25,12,180,256,True
11,26,12,230,296,True
11,27,12,220,276,True
11,29,12,220,288,True
11,30,12,190,288,True
11,31,12,220,274,True
11,32,12,220,272,True
11,33,12,240,304,True
11,35,12,220,274,True
11,39,12,230,290,True
11,1,12,240,292,True
11,3,12,230,286,True
11,4,12,180,284,True
11,5,12,230,286,True
11,6,12,230,288,True
11,7,14,230,306,True
11,8,12,240,302,True
11,9,18,270,374,True
11,11,12,230,288,True
11,12,12,210,284,True
11,13,12,230,288,True
11,16,12,230,286,True
11,17,12,210,284,True
11,19,12,240,308,True
11,20,12,210,284,True
11,22,14,230,294,True
11,25,12,180,268,True
11,26,12,240,308,True
11,27,12,230,288,True
11,29,12,230,300,True
11,30,12,190,300,True
11,31,12,230,286,True
11,32,12,230,284,True
11,33,12,250,316,True
11,35,12,230,286,True
11,39,12,240,302,True
11,1,12,250,304,True
11,3,12,230,298,True
11,4,12,180,296,True
11,5,12,240,298,True
11,6,12,240,300,True
11,7,16,230,322,True
11,8,12,250,314,True
11,9,18,280,392,True
11,11,12,240,300,True
11,12,12,210,296,True
11,13,12,240,300,True
11,16,12,240,298,True
11,17,12,210,296,True
11,19,12,250,320,True
11,20,12,210,296,True
11,22,14,240,308,True
11,25,12,190,280,True
11,26,12,250,320,True
11,27,12,240,300,True
11,29,12,240,312,True
11,30,12,190,312,True
11,31,12,230,298,True
11,32,12,240,296,True
11,33,12,260,328,True
11,35,12,240,298,True
11,39,12,250,314,True
11,1,12,260,316,True
11,3,12,230,310,True
11,4,12,180,308,True
11,5,12,250,310,True
11,6,12,250,312,True
11,7,18,230,340,True
11,8,12,260,326,True
11,9,18,290,410,True
11,11,12,250,312,True
11,12,12,210,308,True
11,13,12,250,312,True
11,16,12,250,310,True
11,17,12,210,308,True
11,19,12,260,332,True
11,20,12,210,308,True
11,22,14,250,322,True
11,25,12,200,292,True
11,26,12,260,332,True
11,27,12,250,312,True
11,29,12,250,324,True
11,30,12,190,324,True
11,31,12,230,310,True
11,32,12,250,308,True
11,33,12,270,340,True
11,35,12,250,310,True
11,39,12,250,326,True
11,1,12,270,328,True
11,3,12,230,322,True
11,4,12,180,320,True
11,5,12,260,322,True
11,6,12,260,324,True
11,7,18,220,358,True
11,8,12,270,338,True
11,9,18,300,428,True
11,11,12,260,324,True
11,12,12,210,320,True
11,13,12,260,324,True
11,16,12,260,322,True
11,17,12,210,320,True
11,19,12,270,344,True
11,20,12,220,320,True
11,22,14,260,336,True
11,25,12,210,304,True
11,26,12,270,344,True
11,27,12,260,324,True
11,29,12,260,336,True
11,30,12,190,336,True
11,31,12,230,322,True
11,32,12,260,320,True
11,33,12,280,352,True
11,35,12,260,322,True
11,39,12,250,338,True
11,1,12,280,340,True
11,3,12,230,334,True
11,4,12,180,332,True
11,5,12,270,334,True
11,6,12,270,336,True
11,7,18,210,376,True
11,8,12,280,350,True
11,9,18,310,446,True
11,11,12,270,336,True
11,12,12,210,332,True
11,13,12,260,336,True
11,16,12,270,334,True
11,17,12,210,332,True
11,19,12,280,356,True
11,20,12,230,332,True
11,22,14,270,350,True
11,25,12,210,316,True
11,26,12,280,356,True
11,27,12,260,336,True
11,29,12,270,348,True
11,30,12,190,348,True
11,31,12,230,334,True
11,32,12,270,332,True
11,33,12,290,364,True
11,35,12,270,334,True
11,39,12,250,350,True
11,1,12,290,352,True
11,3,12,230,346,True
11,4,12,180,344,False
11,5,12,280,346,True
11,6,12,280,348,True
11,7,18,200,394,True
11,8,12,290,362,True
11,9,18,320,464,True
11,11,12,280,348,True
11,12,12,210,344,True
11,13,12,270,348,True
11,16,12,280,346,True
11,17,12,210,344,True
11,19,12,290,368,True
11,20,12,240,344,True
11,22,14,280,364,True
11,25,12,220,328,True
11,26,12,290,368,True
11,27,12,270,348,True
11,29,12,280,360,True
11,30,12,190,360,True
11,31,12,230,346,True
11,32,12,280,344,True
11,33,12,300,376,True
11,35,12,280,346,True
11,39,12,250,362,True
11,1,12,300,364,True
11,3,12,230,358,True
11,5,12,290,358,True
11,6,12,290,360,True
11,7,16,200,410,False
11,8,12,300,374,True
11,9,18,330,482,True
11,11,12,290,360,True
11,12,12,210,356,True
11,13,12,280,360,True
11,16,12,290,358,True
11,17,12,210,356,True
11,19,12,300,380,True
11,20,12,240,356,True
11,22,14,290,378,True
11,25,12,230,340,True
11,26,12,300,380,True
11,27,12,280,360,True
11,29,12,290,372,True
11,30,12,190,372,False
11,31,12,230,358,True
11,32,12,290,356,True
11,33,12,310,388,True
11,35,12,290,358,True
11,39,12,250,374,True
11,1,12,310,376,True
11,3,12,230,370,True
11,5,12,300,370,True
11,6,12,300,372,True
11,8,12,310,386,True
11,9,18,340,500,True
11,11,12,300,372,True
11,12,12,210,368,True
11,13,12,290,372,True
11,16,12,300,370,True
11,17,12,210,368,True
11,19,12,310,392,True
11,20,12,250,368,True
11,22,14,300,392,True
11,25,12,230,352,True
11,26,12,310,392,True
11,27,12,290,372,True
11,29,12,300,384,True
11,31,12,230,370,True
11,32,12,300,368,True
11,33,12,320,400,True
11,35,12,300,370,True
11,39,12,250,386,True
11,1,12,320,388,True
11,3,12,230,382,True
11,5,12,310,382,True
11,6,12,310,384,True
11,8,12,320,398,True
11,9,18,350,518,True
11,11,12,310,384,True
11,12,12,210,380,True
11,13,12,300,384,True
11,16,12,310,382,True
11,17,12,210,380,True
11,19,12,320,404,True
11,20,12,260,380,True
11,22,14,310,406,True
11,25,12,240,364,True
11,26,12,320,404,True
11,27,12,300,384,True
11,29,12,310,396,True
11,31,12,230,382,True
11,32,12,310,380,True
11,33,12,330,412,True
11,35,12,310,382,True
11,39,12,250,398,True
11,1,12,320,400,True
11,3,12,230,394,False
11,5,12,320,394,True
11,6,12,320,396,True
11,8,12,320,410,True
11,9,18,360,536,True
11,11,12,320,396,True
11,12,12,210,392,False
11,13,12,310,396,True
11,16,12,320,394,True
11,17,12,210,392,False
11,19,12,330,416,True
11,20,12,270,392,True
11,22,14,320,420,True
11,25,12,240,376,True
11,26,12,330,416,True
11,27,12,310,396,True
11,29,12,320,408,True
11,31,12,230,394,False
11,32,12,310,392,True
11,33,12,330,424,True
11,35,12,320,394,True
11,39,12,250,410,True
11,1,12,330,412,True
11,5,12,320,406,True
11,6,12,320,408,True
11,8,12,320,422,True
11,9,18,370,554,True
11,11,14,320,410,True
11,13,12,320,408,True
11,16,12,320,406,True
11,19,12,330,428,True
11,20,12,280,404,True
11,22,14,330,434,True
11,25,12,250,388,True
11,26,12,330,428,True
11,27,12,320,408,True
11,29,12,330,420,True
11,32,12,320,404,True
11,33,12,330,436,True
11,35,12,320,406,True
11,39,12,250,422,True
11,1,12,330,424,True
11,5,12,320,418,True
11,6,12,320,420,True
11,8,12,320,434,True
11,9,18,360,572,True
11,11,16,320,426,True
11,13,12,320,420,True
11,16,12,320,418,True
11,19,12,330,440,True
11,20,12,290,416,True
11,22,12,330,446,True
11,25,12,260,400,True
11,26,12,330,440,True
11,27,12,320,420,True
11,29,12,330,432,True
11,32,12,320,416,True
11,33,12,330,448,True
11,35,12,320,418,True
11,39,12,250,434,False
11,1,12,330,436,True
11,5,12,330,430,True
11,6,12,330,432,True
11,8,12,330,446,True
11,9,16,360,588,True
11,11,16,330,442,True
11,13,12,330,432,True
11,16,12,320,430,True
11,19,12,330,452,True
11,20,12,300,428,True
11,22,12,330,458,True
11,25,12,260,412,False
11,26,12,330,452,True
